"city","year","type","value"
"Manchester","2001","RCI",0.234941
"Manchester","2001","RCI",0.236077
"Manchester","2001","RCI",0.234395
"Manchester","2001","RCI",0.235825
"Manchester","2001","RCI",0.235387
"Manchester","2001","RCI",0.235769
"Manchester","2001","RCI",0.236728
"Manchester","2001","RCI",0.237766
"Manchester","2001","RCI",0.236759
"Manchester","2001","RCI",0.236695
"Manchester","2001","RCI",0.237673
"Manchester","2001","RCI",0.237287
"Manchester","2001","RCI",0.238359
"Manchester","2001","RCI",0.23583
"Manchester","2001","RCI",0.237314
"Manchester","2001","RCI",0.23583
"Manchester","2001","RCI",0.238692
"Manchester","2001","RCI",0.237653
"Manchester","2001","RCI",0.238385
"Manchester","2001","RCI",0.237724
"Manchester","2001","RCI",0.234889
"Manchester","2001","RCI",0.237631
"Manchester","2001","RCI",0.237109
"Manchester","2001","RCI",0.237375
"Manchester","2001","RCI",0.236979
"Manchester","2001","RCI",0.239117
"Manchester","2001","RCI",0.238805
"Manchester","2001","RCI",0.239971
"Manchester","2001","RCI",0.23764
"Manchester","2001","RCI",0.2353
"Manchester","2001","RCI",0.236853
"Manchester","2001","RCI",0.237684
"Manchester","2001","RCI",0.237505
"Manchester","2001","RCI",0.23774
"Manchester","2001","RCI",0.237873
"Manchester","2001","RCI",0.23512
"Manchester","2001","RCI",0.239413
"Manchester","2001","RCI",0.237023
"Manchester","2001","RCI",0.238105
"Manchester","2001","RCI",0.238702
"Manchester","2001","RCI",0.238815
"Manchester","2001","RCI",0.238061
"Manchester","2001","RCI",0.237272
"Manchester","2001","RCI",0.235731
"Manchester","2001","RCI",0.237543
"Manchester","2001","RCI",0.235371
"Manchester","2001","RCI",0.236863
"Manchester","2001","RCI",0.24044
"Manchester","2001","RCI",0.238787
"Manchester","2001","RCI",0.237085
"Manchester","2001","RCI",0.236866
"Manchester","2001","RCI",0.236769
"Manchester","2001","RCI",0.236215
"Manchester","2001","RCI",0.237087
"Manchester","2001","RCI",0.236473
"Manchester","2001","RCI",0.236253
"Manchester","2001","RCI",0.23759
"Manchester","2001","RCI",0.239141
"Manchester","2001","RCI",0.237976
"Manchester","2001","RCI",0.236581
"Manchester","2001","RCI",0.234889
"Manchester","2001","RCI",0.236138
"Manchester","2001","RCI",0.235763
"Manchester","2001","RCI",0.236524
"Manchester","2001","RCI",0.236785
"Manchester","2001","RCI",0.2364
"Manchester","2001","RCI",0.239277
"Manchester","2001","RCI",0.236907
"Manchester","2001","RCI",0.237817
"Manchester","2001","RCI",0.238929
"Manchester","2001","RCI",0.238293
"Manchester","2001","RCI",0.238919
"Manchester","2001","RCI",0.236793
"Manchester","2001","RCI",0.237415
"Manchester","2001","RCI",0.238359
"Manchester","2001","RCI",0.237622
"Manchester","2001","RCI",0.236209
"Manchester","2001","RCI",0.237303
"Manchester","2001","RCI",0.236919
"Manchester","2001","RCI",0.23852
"Manchester","2001","RCI",0.236672
"Manchester","2001","RCI",0.235471
"Manchester","2001","RCI",0.236895
"Manchester","2001","RCI",0.237049
"Manchester","2001","RCI",0.237093
"Manchester","2001","RCI",0.236056
"Manchester","2001","RCI",0.235203
"Manchester","2001","RCI",0.236007
"Manchester","2001","RCI",0.236051
"Manchester","2001","RCI",0.23564
"Manchester","2001","RCI",0.23593
"Manchester","2001","RCI",0.236034
"Manchester","2001","RCI",0.234651
"Manchester","2001","RCI",0.234156
"Manchester","2001","RCI",0.23586
"Manchester","2001","RCI",0.238228
"Manchester","2001","RCI",0.237405
"Manchester","2001","RCI",0.238474
"Manchester","2001","RCI",0.237548
"Manchester","2001","RCI",0.23629
"Manchester","2001","RCI",0.234676
"Manchester","2001","RCI",0.236626
"Manchester","2001","RCI",0.235751
"Manchester","2001","RCI",0.237766
"Manchester","2001","RCI",0.234868
"Manchester","2001","RCI",0.236255
"Manchester","2001","RCI",0.237424
"Manchester","2001","RCI",0.236167
"Manchester","2001","RCI",0.236836
"Manchester","2001","RCI",0.237259
"Manchester","2001","RCI",0.235669
"Manchester","2001","RCI",0.239122
"Manchester","2001","RCI",0.236765
"Manchester","2001","RCI",0.239048
"Manchester","2001","RCI",0.238363
"Manchester","2001","RCI",0.236787
"Manchester","2001","RCI",0.235365
"Manchester","2001","RCI",0.23802
"Manchester","2001","RCI",0.240322
"Manchester","2001","RCI",0.240227
"Manchester","2001","RCI",0.238244
"Manchester","2001","RCI",0.238164
"Manchester","2001","RCI",0.236572
"Manchester","2001","RCI",0.237358
"Manchester","2001","RCI",0.237856
"Manchester","2001","RCI",0.237547
"Manchester","2001","RCI",0.2407
"Manchester","2001","RCI",0.237879
"Manchester","2001","RCI",0.236882
"Manchester","2001","RCI",0.238554
"Manchester","2001","RCI",0.237763
"Manchester","2001","RCI",0.236611
"Manchester","2001","RCI",0.23824
"Manchester","2001","RCI",0.23776
"Manchester","2001","RCI",0.2362
"Manchester","2001","RCI",0.238047
"Manchester","2001","RCI",0.238063
"Manchester","2001","RCI",0.237231
"Manchester","2001","RCI",0.236762
"Manchester","2001","RCI",0.235401
"Manchester","2001","RCI",0.23401
"Manchester","2001","RCI",0.236839
"Manchester","2001","RCI",0.236416
"Manchester","2001","RCI",0.236733
"Manchester","2001","RCI",0.237283
"Manchester","2001","RCI",0.236995
"Manchester","2001","RCI",0.239735
"Manchester","2001","RCI",0.239752
"Manchester","2001","RCI",0.238605
"Manchester","2001","RCI",0.237254
"Manchester","2001","RCI",0.240001
"Manchester","2001","RCI",0.23793
"Manchester","2001","RCI",0.240295
"Manchester","2001","RCI",0.236773
"Manchester","2001","RCI",0.236442
"Manchester","2001","RCI",0.236947
"Manchester","2001","RCI",0.237426
"Manchester","2001","RCI",0.235333
"Manchester","2001","RCI",0.236625
"Manchester","2001","RCI",0.238076
"Manchester","2001","RCI",0.238982
"Manchester","2001","RCI",0.234885
"Manchester","2001","RCI",0.238414
"Manchester","2001","RCI",0.235021
"Manchester","2001","RCI",0.234667
"Manchester","2001","RCI",0.238004
"Manchester","2001","RCI",0.237479
"Manchester","2001","RCI",0.236772
"Manchester","2001","RCI",0.238755
"Manchester","2001","RCI",0.237932
"Manchester","2001","RCI",0.23827
"Manchester","2001","RCI",0.237848
"Manchester","2001","RCI",0.239989
"Manchester","2001","RCI",0.238393
"Manchester","2001","RCI",0.238511
"Manchester","2001","RCI",0.236611
"Manchester","2001","RCI",0.237368
"Manchester","2001","RCI",0.236681
"Manchester","2001","RCI",0.235467
"Manchester","2001","RCI",0.236402
"Manchester","2001","RCI",0.235618
"Manchester","2001","RCI",0.23544
"Manchester","2001","RCI",0.236372
"Manchester","2001","RCI",0.238115
"Manchester","2001","RCI",0.237898
"Manchester","2001","RCI",0.238077
"Manchester","2001","RCI",0.237856
"Manchester","2001","RCI",0.238392
"Manchester","2001","RCI",0.238603
"Manchester","2001","RCI",0.237585
"Manchester","2001","RCI",0.238611
"Manchester","2001","RCI",0.239226
"Manchester","2001","RCI",0.237192
"Manchester","2001","RCI",0.238761
"Manchester","2001","RCI",0.236428
"Manchester","2001","RCI",0.238759
"Manchester","2001","RCI",0.236763
"Manchester","2001","RCI",0.23816
"Manchester","2001","RCI",0.23703
"Manchester","2001","RCI",0.235998
"Manchester","2001","RCI",0.240082
"Manchester","2001","RCI",0.238893
"Manchester","2001","RCI",0.239015
"Manchester","2001","RCI",0.236493
"Manchester","2001","RCI",0.238769
"Manchester","2001","RCI",0.236785
"Manchester","2001","RCI",0.236634
"Manchester","2001","RCI",0.237102
"Manchester","2001","RCI",0.237987
"Manchester","2001","RCI",0.237757
"Manchester","2001","RCI",0.237497
"Manchester","2001","RCI",0.237107
"Manchester","2001","RCI",0.238826
"Manchester","2001","RCI",0.238576
"Manchester","2001","RCI",0.239102
"Manchester","2001","RCI",0.238578
"Manchester","2001","RCI",0.237937
"Manchester","2001","RCI",0.238385
"Manchester","2001","RCI",0.238726
"Manchester","2001","RCI",0.236278
"Manchester","2001","RCI",0.236636
"Manchester","2001","RCI",0.238091
"Manchester","2001","RCI",0.23932
"Manchester","2001","RCI",0.238074
"Manchester","2001","RCI",0.239807
