"city","year","type","value"
"Glasgow","2001","RCI",0.162514
"Glasgow","2001","RCI",0.16423
"Glasgow","2001","RCI",0.165766
"Glasgow","2001","RCI",0.159741
"Glasgow","2001","RCI",0.164765
"Glasgow","2001","RCI",0.159376
"Glasgow","2001","RCI",0.160083
"Glasgow","2001","RCI",0.165624
"Glasgow","2001","RCI",0.16052
"Glasgow","2001","RCI",0.162652
"Glasgow","2001","RCI",0.162619
"Glasgow","2001","RCI",0.162972
"Glasgow","2001","RCI",0.162897
"Glasgow","2001","RCI",0.167
"Glasgow","2001","RCI",0.166273
"Glasgow","2001","RCI",0.164938
"Glasgow","2001","RCI",0.160243
"Glasgow","2001","RCI",0.163204
"Glasgow","2001","RCI",0.163468
"Glasgow","2001","RCI",0.165571
"Glasgow","2001","RCI",0.160943
"Glasgow","2001","RCI",0.164684
"Glasgow","2001","RCI",0.162627
"Glasgow","2001","RCI",0.16316
"Glasgow","2001","RCI",0.165397
"Glasgow","2001","RCI",0.166263
"Glasgow","2001","RCI",0.165281
"Glasgow","2001","RCI",0.161889
"Glasgow","2001","RCI",0.163043
"Glasgow","2001","RCI",0.161346
"Glasgow","2001","RCI",0.163509
"Glasgow","2001","RCI",0.165464
"Glasgow","2001","RCI",0.160508
"Glasgow","2001","RCI",0.162926
"Glasgow","2001","RCI",0.166463
"Glasgow","2001","RCI",0.164758
"Glasgow","2001","RCI",0.167549
"Glasgow","2001","RCI",0.161397
"Glasgow","2001","RCI",0.165657
"Glasgow","2001","RCI",0.166519
"Glasgow","2001","RCI",0.161462
"Glasgow","2001","RCI",0.1628
"Glasgow","2001","RCI",0.163228
"Glasgow","2001","RCI",0.162809
"Glasgow","2001","RCI",0.166448
"Glasgow","2001","RCI",0.162157
"Glasgow","2001","RCI",0.163986
"Glasgow","2001","RCI",0.163161
"Glasgow","2001","RCI",0.165245
"Glasgow","2001","RCI",0.16126
"Glasgow","2001","RCI",0.161268
"Glasgow","2001","RCI",0.168693
"Glasgow","2001","RCI",0.166057
"Glasgow","2001","RCI",0.163917
"Glasgow","2001","RCI",0.163493
"Glasgow","2001","RCI",0.163189
"Glasgow","2001","RCI",0.161593
"Glasgow","2001","RCI",0.164979
"Glasgow","2001","RCI",0.166615
"Glasgow","2001","RCI",0.163806
"Glasgow","2001","RCI",0.164583
"Glasgow","2001","RCI",0.163104
"Glasgow","2001","RCI",0.162431
"Glasgow","2001","RCI",0.16343
"Glasgow","2001","RCI",0.166262
"Glasgow","2001","RCI",0.164102
"Glasgow","2001","RCI",0.166715
"Glasgow","2001","RCI",0.166351
"Glasgow","2001","RCI",0.16588
"Glasgow","2001","RCI",0.165301
"Glasgow","2001","RCI",0.165114
"Glasgow","2001","RCI",0.165881
"Glasgow","2001","RCI",0.162146
"Glasgow","2001","RCI",0.167126
"Glasgow","2001","RCI",0.165664
"Glasgow","2001","RCI",0.165058
"Glasgow","2001","RCI",0.164137
"Glasgow","2001","RCI",0.165549
"Glasgow","2001","RCI",0.167772
"Glasgow","2001","RCI",0.169143
"Glasgow","2001","RCI",0.16757
"Glasgow","2001","RCI",0.167653
"Glasgow","2001","RCI",0.164468
"Glasgow","2001","RCI",0.16318
"Glasgow","2001","RCI",0.166125
"Glasgow","2001","RCI",0.167567
"Glasgow","2001","RCI",0.16665
"Glasgow","2001","RCI",0.165415
"Glasgow","2001","RCI",0.165297
"Glasgow","2001","RCI",0.165178
"Glasgow","2001","RCI",0.163225
"Glasgow","2001","RCI",0.161908
"Glasgow","2001","RCI",0.162494
"Glasgow","2001","RCI",0.160765
"Glasgow","2001","RCI",0.165589
"Glasgow","2001","RCI",0.168285
"Glasgow","2001","RCI",0.163659
"Glasgow","2001","RCI",0.161975
"Glasgow","2001","RCI",0.160721
"Glasgow","2001","RCI",0.165383
"Glasgow","2001","RCI",0.166408
"Glasgow","2001","RCI",0.160937
"Glasgow","2001","RCI",0.163229
"Glasgow","2001","RCI",0.165068
"Glasgow","2001","RCI",0.161428
"Glasgow","2001","RCI",0.164003
"Glasgow","2001","RCI",0.16426
"Glasgow","2001","RCI",0.165925
"Glasgow","2001","RCI",0.164525
"Glasgow","2001","RCI",0.160279
"Glasgow","2001","RCI",0.163799
"Glasgow","2001","RCI",0.167496
"Glasgow","2001","RCI",0.165609
"Glasgow","2001","RCI",0.162128
"Glasgow","2001","RCI",0.163344
"Glasgow","2001","RCI",0.164512
"Glasgow","2001","RCI",0.165329
"Glasgow","2001","RCI",0.162893
"Glasgow","2001","RCI",0.161607
"Glasgow","2001","RCI",0.166521
"Glasgow","2001","RCI",0.165532
"Glasgow","2001","RCI",0.16499
"Glasgow","2001","RCI",0.164116
"Glasgow","2001","RCI",0.161722
"Glasgow","2001","RCI",0.164469
"Glasgow","2001","RCI",0.162011
"Glasgow","2001","RCI",0.160859
"Glasgow","2001","RCI",0.163647
"Glasgow","2001","RCI",0.167342
"Glasgow","2001","RCI",0.166486
"Glasgow","2001","RCI",0.167848
"Glasgow","2001","RCI",0.164126
"Glasgow","2001","RCI",0.164767
"Glasgow","2001","RCI",0.16528
"Glasgow","2001","RCI",0.163406
"Glasgow","2001","RCI",0.16428
"Glasgow","2001","RCI",0.162605
"Glasgow","2001","RCI",0.162224
"Glasgow","2001","RCI",0.163129
"Glasgow","2001","RCI",0.160001
"Glasgow","2001","RCI",0.167965
"Glasgow","2001","RCI",0.166546
"Glasgow","2001","RCI",0.165039
"Glasgow","2001","RCI",0.168247
"Glasgow","2001","RCI",0.16936
"Glasgow","2001","RCI",0.166033
"Glasgow","2001","RCI",0.161548
"Glasgow","2001","RCI",0.162186
"Glasgow","2001","RCI",0.165003
"Glasgow","2001","RCI",0.164853
"Glasgow","2001","RCI",0.165016
"Glasgow","2001","RCI",0.166554
"Glasgow","2001","RCI",0.165456
"Glasgow","2001","RCI",0.159866
"Glasgow","2001","RCI",0.166537
"Glasgow","2001","RCI",0.163896
"Glasgow","2001","RCI",0.165483
"Glasgow","2001","RCI",0.164546
"Glasgow","2001","RCI",0.163006
"Glasgow","2001","RCI",0.163331
"Glasgow","2001","RCI",0.165365
"Glasgow","2001","RCI",0.16598
"Glasgow","2001","RCI",0.163959
"Glasgow","2001","RCI",0.16464
"Glasgow","2001","RCI",0.169266
"Glasgow","2001","RCI",0.169711
"Glasgow","2001","RCI",0.169858
"Glasgow","2001","RCI",0.15923
"Glasgow","2001","RCI",0.163206
"Glasgow","2001","RCI",0.159216
"Glasgow","2001","RCI",0.161442
"Glasgow","2001","RCI",0.163245
"Glasgow","2001","RCI",0.161936
"Glasgow","2001","RCI",0.165964
"Glasgow","2001","RCI",0.165241
"Glasgow","2001","RCI",0.166422
"Glasgow","2001","RCI",0.163147
"Glasgow","2001","RCI",0.161124
"Glasgow","2001","RCI",0.163692
"Glasgow","2001","RCI",0.164404
"Glasgow","2001","RCI",0.163991
"Glasgow","2001","RCI",0.16195
"Glasgow","2001","RCI",0.162781
"Glasgow","2001","RCI",0.166729
"Glasgow","2001","RCI",0.165223
"Glasgow","2001","RCI",0.168941
"Glasgow","2001","RCI",0.165809
"Glasgow","2001","RCI",0.161616
"Glasgow","2001","RCI",0.164729
"Glasgow","2001","RCI",0.170276
"Glasgow","2001","RCI",0.170187
"Glasgow","2001","RCI",0.161391
"Glasgow","2001","RCI",0.167543
"Glasgow","2001","RCI",0.168825
"Glasgow","2001","RCI",0.165727
"Glasgow","2001","RCI",0.166555
"Glasgow","2001","RCI",0.166005
"Glasgow","2001","RCI",0.165025
"Glasgow","2001","RCI",0.161424
"Glasgow","2001","RCI",0.164123
"Glasgow","2001","RCI",0.162682
"Glasgow","2001","RCI",0.165435
"Glasgow","2001","RCI",0.158561
"Glasgow","2001","RCI",0.1635
"Glasgow","2001","RCI",0.167199
"Glasgow","2001","RCI",0.16565
"Glasgow","2001","RCI",0.165921
"Glasgow","2001","RCI",0.16436
"Glasgow","2001","RCI",0.163373
"Glasgow","2001","RCI",0.165366
"Glasgow","2001","RCI",0.160242
"Glasgow","2001","RCI",0.159019
"Glasgow","2001","RCI",0.166887
"Glasgow","2001","RCI",0.163323
"Glasgow","2001","RCI",0.164938
"Glasgow","2001","RCI",0.164512
"Glasgow","2001","RCI",0.164033
"Glasgow","2001","RCI",0.162837
"Glasgow","2001","RCI",0.164381
"Glasgow","2001","RCI",0.165056
"Glasgow","2001","RCI",0.163173
"Glasgow","2001","RCI",0.163941
"Glasgow","2001","RCI",0.163946
"Glasgow","2001","RCI",0.163645
"Glasgow","2001","RCI",0.162434
"Glasgow","2001","RCI",0.161104
"Glasgow","2001","RCI",0.162497
"Glasgow","2001","RCI",0.165712
"Glasgow","2001","RCI",0.165656
"Glasgow","2001","RCI",0.165269
"Glasgow","2001","RCI",0.167762
"Glasgow","2001","RCI",0.163133
"Glasgow","2001","RCI",0.162702
"Glasgow","2001","RCI",0.165834
"Glasgow","2001","RCI",0.167034
"Glasgow","2001","RCI",0.167249
"Glasgow","2001","RCI",0.165821
"Glasgow","2001","RCI",0.167781
"Glasgow","2001","RCI",0.164202
"Glasgow","2001","RCI",0.161999
"Glasgow","2001","RCI",0.164292
"Glasgow","2001","RCI",0.162933
"Glasgow","2001","RCI",0.166867
"Glasgow","2001","RCI",0.164864
"Glasgow","2001","RCI",0.166385
"Glasgow","2001","RCI",0.166447
"Glasgow","2001","RCI",0.163884
"Glasgow","2001","RCI",0.164986
"Glasgow","2001","RCI",0.167568
"Glasgow","2001","RCI",0.163385
"Glasgow","2001","RCI",0.165233
"Glasgow","2001","RCI",0.165399
"Glasgow","2001","RCI",0.165746
"Glasgow","2001","RCI",0.16224
"Glasgow","2001","RCI",0.166029
"Glasgow","2001","RCI",0.167711
"Glasgow","2001","RCI",0.165367
"Glasgow","2001","RCI",0.160323
"Glasgow","2001","RCI",0.161616
"Glasgow","2001","RCI",0.163872
"Glasgow","2001","RCI",0.164807
"Glasgow","2001","RCI",0.162844
"Glasgow","2001","RCI",0.162372
"Glasgow","2001","RCI",0.164069
"Glasgow","2001","RCI",0.164227
"Glasgow","2001","RCI",0.166594
"Glasgow","2001","RCI",0.163284
"Glasgow","2001","RCI",0.160932
"Glasgow","2001","RCI",0.16084
"Glasgow","2001","RCI",0.165991
"Glasgow","2001","RCI",0.164208
"Glasgow","2001","RCI",0.161242
"Glasgow","2001","RCI",0.16183
"Glasgow","2001","RCI",0.162668
"Glasgow","2001","RCI",0.165443
"Glasgow","2001","RCI",0.16258
"Glasgow","2001","RCI",0.161704
"Glasgow","2001","RCI",0.16918
"Glasgow","2001","RCI",0.165923
"Glasgow","2001","RCI",0.163862
"Glasgow","2001","RCI",0.16566
"Glasgow","2001","RCI",0.168854
"Glasgow","2001","RCI",0.16815
"Glasgow","2001","RCI",0.162223
"Glasgow","2001","RCI",0.159508
"Glasgow","2001","RCI",0.164367
"Glasgow","2001","RCI",0.165385
"Glasgow","2001","RCI",0.165653
"Glasgow","2001","RCI",0.165938
"Glasgow","2001","RCI",0.163954
"Glasgow","2001","RCI",0.164765
"Glasgow","2001","RCI",0.163842
"Glasgow","2001","RCI",0.165583
"Glasgow","2001","RCI",0.163422
"Glasgow","2001","RCI",0.162611
"Glasgow","2001","RCI",0.16591
"Glasgow","2001","RCI",0.162639
"Glasgow","2001","RCI",0.165484
"Glasgow","2001","RCI",0.161332
"Glasgow","2001","RCI",0.163468
"Glasgow","2001","RCI",0.162865
"Glasgow","2001","RCI",0.164639
"Glasgow","2001","RCI",0.165022
"Glasgow","2001","RCI",0.163053
"Glasgow","2001","RCI",0.16123
"Glasgow","2001","RCI",0.161969
"Glasgow","2001","RCI",0.166679
"Glasgow","2001","RCI",0.164827
"Glasgow","2001","RCI",0.160431
"Glasgow","2001","RCI",0.166098
"Glasgow","2001","RCI",0.165422
"Glasgow","2001","RCI",0.16803
"Glasgow","2001","RCI",0.161871
"Glasgow","2001","RCI",0.16746
"Glasgow","2001","RCI",0.167024
"Glasgow","2001","RCI",0.165409
"Glasgow","2001","RCI",0.16346
"Glasgow","2001","RCI",0.165101
"Glasgow","2001","RCI",0.165547
"Glasgow","2001","RCI",0.167232
"Glasgow","2001","RCI",0.161025
"Glasgow","2001","RCI",0.16331
"Glasgow","2001","RCI",0.16204
"Glasgow","2001","RCI",0.163629
"Glasgow","2001","RCI",0.164521
"Glasgow","2001","RCI",0.163003
"Glasgow","2001","RCI",0.16305
"Glasgow","2001","RCI",0.163626
"Glasgow","2001","RCI",0.164037
"Glasgow","2001","RCI",0.164267
"Glasgow","2001","RCI",0.170678
"Glasgow","2001","RCI",0.164641
"Glasgow","2001","RCI",0.16439
"Glasgow","2001","RCI",0.163842
"Glasgow","2001","RCI",0.167176
"Glasgow","2001","RCI",0.165914
"Glasgow","2001","RCI",0.164851
"Glasgow","2001","RCI",0.160398
"Glasgow","2001","RCI",0.164197
"Glasgow","2001","RCI",0.159874
"Glasgow","2001","RCI",0.164724
"Glasgow","2001","RCI",0.160809
"Glasgow","2001","RCI",0.16728
"Glasgow","2001","RCI",0.165273
"Glasgow","2001","RCI",0.169488
"Glasgow","2001","RCI",0.162928
"Glasgow","2001","RCI",0.163571
"Glasgow","2001","RCI",0.163406
"Glasgow","2001","RCI",0.165641
"Glasgow","2001","RCI",0.159482
"Glasgow","2001","RCI",0.165235
"Glasgow","2001","RCI",0.164332
"Glasgow","2001","RCI",0.16275
"Glasgow","2001","RCI",0.157585
"Glasgow","2001","RCI",0.162648
"Glasgow","2001","RCI",0.167565
"Glasgow","2001","RCI",0.166474
"Glasgow","2001","RCI",0.165318
"Glasgow","2001","RCI",0.162399
"Glasgow","2001","RCI",0.16379
"Glasgow","2001","RCI",0.162459
"Glasgow","2001","RCI",0.167369
"Glasgow","2001","RCI",0.165754
"Glasgow","2001","RCI",0.160067
"Glasgow","2001","RCI",0.162832
"Glasgow","2001","RCI",0.167435
"Glasgow","2001","RCI",0.162113
"Glasgow","2001","RCI",0.161306
"Glasgow","2001","RCI",0.161773
"Glasgow","2001","RCI",0.162156
"Glasgow","2001","RCI",0.159095
"Glasgow","2001","RCI",0.162765
"Glasgow","2001","RCI",0.166379
"Glasgow","2001","RCI",0.163867
"Glasgow","2001","RCI",0.168042
"Glasgow","2001","RCI",0.164555
"Glasgow","2001","RCI",0.161731
"Glasgow","2001","RCI",0.166636
"Glasgow","2001","RCI",0.163558
"Glasgow","2001","RCI",0.168005
"Glasgow","2001","RCI",0.166149
"Glasgow","2001","RCI",0.166248
"Glasgow","2001","RCI",0.162856
"Glasgow","2001","RCI",0.165111
"Glasgow","2001","RCI",0.162178
"Glasgow","2001","RCI",0.16277
"Glasgow","2001","RCI",0.161909
"Glasgow","2001","RCI",0.164311
"Glasgow","2001","RCI",0.164219
"Glasgow","2001","RCI",0.162189
"Glasgow","2001","RCI",0.164904
"Glasgow","2001","RCI",0.168219
"Glasgow","2001","RCI",0.164784
"Glasgow","2001","RCI",0.161013
"Glasgow","2001","RCI",0.162827
"Glasgow","2001","RCI",0.167084
"Glasgow","2001","RCI",0.166021
"Glasgow","2001","RCI",0.168845
"Glasgow","2001","RCI",0.168553
"Glasgow","2001","RCI",0.166596
"Glasgow","2001","RCI",0.162526
"Glasgow","2001","RCI",0.16652
"Glasgow","2001","RCI",0.162524
"Glasgow","2001","RCI",0.163488
"Glasgow","2001","RCI",0.16462
"Glasgow","2001","RCI",0.163735
"Glasgow","2001","RCI",0.165101
"Glasgow","2001","RCI",0.16067
"Glasgow","2001","RCI",0.166949
"Glasgow","2001","RCI",0.164185
"Glasgow","2001","RCI",0.166206
"Glasgow","2001","RCI",0.165745
"Glasgow","2001","RCI",0.162199
"Glasgow","2001","RCI",0.169021
"Glasgow","2001","RCI",0.16487
"Glasgow","2001","RCI",0.164545
"Glasgow","2001","RCI",0.165215
"Glasgow","2001","RCI",0.168545
"Glasgow","2001","RCI",0.165409
"Glasgow","2001","RCI",0.16639
"Glasgow","2001","RCI",0.165905
"Glasgow","2001","RCI",0.16661
"Glasgow","2001","RCI",0.160781
"Glasgow","2001","RCI",0.168766
"Glasgow","2001","RCI",0.16328
"Glasgow","2001","RCI",0.165724
"Glasgow","2001","RCI",0.166157
"Glasgow","2001","RCI",0.164969
"Glasgow","2001","RCI",0.163188
"Glasgow","2001","RCI",0.166849
"Glasgow","2001","RCI",0.164153
"Glasgow","2001","RCI",0.16432
"Glasgow","2001","RCI",0.16371
"Glasgow","2001","RCI",0.166664
"Glasgow","2001","RCI",0.164365
"Glasgow","2001","RCI",0.166352
"Glasgow","2001","RCI",0.162073
"Glasgow","2001","RCI",0.162502
"Glasgow","2001","RCI",0.160712
"Glasgow","2001","RCI",0.161284
"Glasgow","2001","RCI",0.161176
"Glasgow","2001","RCI",0.163269
"Glasgow","2001","RCI",0.165062
"Glasgow","2001","RCI",0.165037
"Glasgow","2001","RCI",0.164732
"Glasgow","2001","RCI",0.165271
"Glasgow","2001","RCI",0.161706
"Glasgow","2001","RCI",0.163568
"Glasgow","2001","RCI",0.159552
"Glasgow","2001","RCI",0.166124
"Glasgow","2001","RCI",0.164257
"Glasgow","2001","RCI",0.164528
"Glasgow","2001","RCI",0.168902
"Glasgow","2001","RCI",0.163263
"Glasgow","2001","RCI",0.162767
"Glasgow","2001","RCI",0.167409
"Glasgow","2001","RCI",0.166023
"Glasgow","2001","RCI",0.162295
"Glasgow","2001","RCI",0.168551
"Glasgow","2001","RCI",0.163522
"Glasgow","2001","RCI",0.159215
"Glasgow","2001","RCI",0.162738
"Glasgow","2001","RCI",0.164198
"Glasgow","2001","RCI",0.162457
"Glasgow","2001","RCI",0.162712
"Glasgow","2001","RCI",0.164427
"Glasgow","2001","RCI",0.163513
"Glasgow","2001","RCI",0.166744
"Glasgow","2001","RCI",0.164349
"Glasgow","2001","RCI",0.165839
"Glasgow","2001","RCI",0.165339
"Glasgow","2001","RCI",0.167078
"Glasgow","2001","RCI",0.168948
"Glasgow","2001","RCI",0.163164
"Glasgow","2001","RCI",0.172051
"Glasgow","2001","RCI",0.166814
"Glasgow","2001","RCI",0.164504
"Glasgow","2001","RCI",0.166276
"Glasgow","2001","RCI",0.163485
"Glasgow","2001","RCI",0.166061
"Glasgow","2001","RCI",0.162256
"Glasgow","2001","RCI",0.159254
"Glasgow","2001","RCI",0.162729
"Glasgow","2001","RCI",0.161728
"Glasgow","2001","RCI",0.162488
"Glasgow","2001","RCI",0.160831
"Glasgow","2001","RCI",0.160862
"Glasgow","2001","RCI",0.164852
"Glasgow","2001","RCI",0.169638
"Glasgow","2001","RCI",0.162059
"Glasgow","2001","RCI",0.160996
"Glasgow","2001","RCI",0.16435
"Glasgow","2001","RCI",0.16287
"Glasgow","2001","RCI",0.164077
"Glasgow","2001","RCI",0.159815
"Glasgow","2001","RCI",0.166121
"Glasgow","2001","RCI",0.164123
"Glasgow","2001","RCI",0.16533
"Glasgow","2001","RCI",0.163866
"Glasgow","2001","RCI",0.165293
"Glasgow","2001","RCI",0.166486
"Glasgow","2001","RCI",0.164652
"Glasgow","2001","RCI",0.165252
"Glasgow","2001","RCI",0.159873
"Glasgow","2001","RCI",0.166056
"Glasgow","2001","RCI",0.165191
"Glasgow","2001","RCI",0.164658
"Glasgow","2001","RCI",0.158389
"Glasgow","2001","RCI",0.164784
"Glasgow","2001","RCI",0.161573
"Glasgow","2001","RCI",0.16153
"Glasgow","2001","RCI",0.161035
"Glasgow","2001","RCI",0.16413
"Glasgow","2001","RCI",0.164944
"Glasgow","2001","RCI",0.165299
"Glasgow","2001","RCI",0.163593
"Glasgow","2001","RCI",0.159199
"Glasgow","2001","RCI",0.163462
"Glasgow","2001","RCI",0.164937
"Glasgow","2001","RCI",0.166677
"Glasgow","2001","RCI",0.160959
"Glasgow","2001","RCI",0.163617
"Glasgow","2001","RCI",0.162404
"Glasgow","2001","RCI",0.166906
"Glasgow","2001","RCI",0.165879
"Glasgow","2001","RCI",0.161456
"Glasgow","2001","RCI",0.162666
"Glasgow","2001","RCI",0.163504
"Glasgow","2001","RCI",0.166213
"Glasgow","2001","RCI",0.162952
"Glasgow","2001","RCI",0.164493
"Glasgow","2001","RCI",0.163875
"Glasgow","2001","RCI",0.166248
"Glasgow","2001","RCI",0.162647
"Glasgow","2001","RCI",0.161553
"Glasgow","2001","RCI",0.164722
"Glasgow","2001","RCI",0.166449
"Glasgow","2001","RCI",0.157872
"Glasgow","2001","RCI",0.165165
"Glasgow","2001","RCI",0.1638
"Glasgow","2001","RCI",0.168606
"Glasgow","2001","RCI",0.163707
"Glasgow","2001","RCI",0.165523
"Glasgow","2001","RCI",0.167974
"Glasgow","2001","RCI",0.162581
"Glasgow","2001","RCI",0.162762
"Glasgow","2001","RCI",0.163884
"Glasgow","2001","RCI",0.166763
"Glasgow","2001","RCI",0.163436
"Glasgow","2001","RCI",0.163016
"Glasgow","2001","RCI",0.16476
"Glasgow","2001","RCI",0.16707
"Glasgow","2001","RCI",0.166136
"Glasgow","2001","RCI",0.164378
"Glasgow","2001","RCI",0.165343
"Glasgow","2001","RCI",0.163969
"Glasgow","2001","RCI",0.161334
"Glasgow","2001","RCI",0.161866
"Glasgow","2001","RCI",0.163875
"Glasgow","2001","RCI",0.163438
"Glasgow","2001","RCI",0.16529
"Glasgow","2001","RCI",0.169978
"Glasgow","2001","RCI",0.167117
"Glasgow","2001","RCI",0.163354
"Glasgow","2001","RCI",0.162269
"Glasgow","2001","RCI",0.166399
"Glasgow","2001","RCI",0.165054
"Glasgow","2001","RCI",0.169339
"Glasgow","2001","RCI",0.164242
"Glasgow","2001","RCI",0.162807
"Glasgow","2001","RCI",0.164393
"Glasgow","2001","RCI",0.162233
"Glasgow","2001","RCI",0.160432
"Glasgow","2001","RCI",0.162853
"Glasgow","2001","RCI",0.160873
"Glasgow","2001","RCI",0.162374
"Glasgow","2001","RCI",0.168021
"Glasgow","2001","RCI",0.164299
"Glasgow","2001","RCI",0.163017
"Glasgow","2001","RCI",0.168644
"Glasgow","2001","RCI",0.166945
"Glasgow","2001","RCI",0.164363
"Glasgow","2001","RCI",0.166326
"Glasgow","2001","RCI",0.163502
"Glasgow","2001","RCI",0.16603
"Glasgow","2001","RCI",0.162488
"Glasgow","2001","RCI",0.166251
"Glasgow","2001","RCI",0.165372
"Glasgow","2001","RCI",0.165338
"Glasgow","2001","RCI",0.165118
"Glasgow","2001","RCI",0.164405
"Glasgow","2001","RCI",0.168284
"Glasgow","2001","RCI",0.164905
"Glasgow","2001","RCI",0.163171
"Glasgow","2001","RCI",0.164778
"Glasgow","2001","RCI",0.161511
"Glasgow","2001","RCI",0.164562
"Glasgow","2001","RCI",0.161864
"Glasgow","2001","RCI",0.161102
"Glasgow","2001","RCI",0.164222
"Glasgow","2001","RCI",0.165456
"Glasgow","2001","RCI",0.167102
"Glasgow","2001","RCI",0.163771
"Glasgow","2001","RCI",0.161738
"Glasgow","2001","RCI",0.16083
"Glasgow","2001","RCI",0.162489
"Glasgow","2001","RCI",0.166537
"Glasgow","2001","RCI",0.161886
"Glasgow","2001","RCI",0.165006
"Glasgow","2001","RCI",0.166148
"Glasgow","2001","RCI",0.159607
"Glasgow","2001","RCI",0.168114
"Glasgow","2001","RCI",0.160999
"Glasgow","2001","RCI",0.166612
"Glasgow","2001","RCI",0.168058
"Glasgow","2001","RCI",0.16648
"Glasgow","2001","RCI",0.165342
"Glasgow","2001","RCI",0.164964
"Glasgow","2001","RCI",0.163365
"Glasgow","2001","RCI",0.160931
"Glasgow","2001","RCI",0.162086
"Glasgow","2001","RCI",0.162314
"Glasgow","2001","RCI",0.160196
"Glasgow","2001","RCI",0.160307
"Glasgow","2001","RCI",0.163531
"Glasgow","2001","RCI",0.164404
"Glasgow","2001","RCI",0.164623
"Glasgow","2001","RCI",0.162632
"Glasgow","2001","RCI",0.163748
"Glasgow","2001","RCI",0.164702
"Glasgow","2001","RCI",0.169083
"Glasgow","2001","RCI",0.167309
"Glasgow","2001","RCI",0.162111
"Glasgow","2001","RCI",0.162096
"Glasgow","2001","RCI",0.16054
"Glasgow","2001","RCI",0.161213
"Glasgow","2001","RCI",0.162665
"Glasgow","2001","RCI",0.162061
"Glasgow","2001","RCI",0.164235
"Glasgow","2001","RCI",0.163055
"Glasgow","2001","RCI",0.164101
"Glasgow","2001","RCI",0.159629
"Glasgow","2001","RCI",0.165767
"Glasgow","2001","RCI",0.165103
"Glasgow","2001","RCI",0.165373
"Glasgow","2001","RCI",0.16788
"Glasgow","2001","RCI",0.17093
"Glasgow","2001","RCI",0.165204
"Glasgow","2001","RCI",0.166654
"Glasgow","2001","RCI",0.167793
"Glasgow","2001","RCI",0.162846
"Glasgow","2001","RCI",0.165714
"Glasgow","2001","RCI",0.169614
"Glasgow","2001","RCI",0.166053
"Glasgow","2001","RCI",0.164406
"Glasgow","2001","RCI",0.163941
"Glasgow","2001","RCI",0.163488
"Glasgow","2001","RCI",0.16572
"Glasgow","2001","RCI",0.164118
"Glasgow","2001","RCI",0.161767
"Glasgow","2001","RCI",0.165921
"Glasgow","2001","RCI",0.16704
"Glasgow","2001","RCI",0.167281
"Glasgow","2001","RCI",0.166119
"Glasgow","2001","RCI",0.162357
"Glasgow","2001","RCI",0.161782
"Glasgow","2001","RCI",0.16373
"Glasgow","2001","RCI",0.162036
"Glasgow","2001","RCI",0.16181
"Glasgow","2001","RCI",0.161019
"Glasgow","2001","RCI",0.161511
"Glasgow","2001","RCI",0.160615
"Glasgow","2001","RCI",0.164514
"Glasgow","2001","RCI",0.166792
"Glasgow","2001","RCI",0.168355
"Glasgow","2001","RCI",0.163315
"Glasgow","2001","RCI",0.164737
"Glasgow","2001","RCI",0.166096
"Glasgow","2001","RCI",0.163069
