"city","year","type","value"
"Aberdeen",2001,"RCI",0.306823
"Aberdeen",2001,"RCI",0.30244
"Aberdeen",2001,"RCI",0.29544
"Aberdeen",2001,"RCI",0.298711
"Aberdeen",2001,"RCI",0.294233
"Aberdeen",2001,"RCI",0.291794
"Aberdeen",2001,"RCI",0.295659
"Aberdeen",2001,"RCI",0.303513
"Aberdeen",2001,"RCI",0.29855
"Aberdeen",2001,"RCI",0.297312
"Aberdeen",2001,"RCI",0.305752
"Aberdeen",2001,"RCI",0.306908
"Aberdeen",2001,"RCI",0.296176
"Aberdeen",2001,"RCI",0.295521
"Aberdeen",2001,"RCI",0.288122
"Aberdeen",2001,"RCI",0.292181
"Aberdeen",2001,"RCI",0.285016
"Aberdeen",2001,"RCI",0.299554
"Aberdeen",2001,"RCI",0.300049
"Aberdeen",2001,"RCI",0.300479
"Aberdeen",2001,"RCI",0.306513
"Aberdeen",2001,"RCI",0.300821
"Aberdeen",2001,"RCI",0.297034
"Aberdeen",2001,"RCI",0.297946
"Aberdeen",2001,"RCI",0.294234
"Aberdeen",2001,"RCI",0.297587
"Aberdeen",2001,"RCI",0.289263
"Aberdeen",2001,"RCI",0.304454
"Aberdeen",2001,"RCI",0.299526
"Aberdeen",2001,"RCI",0.297906
"Aberdeen",2001,"RCI",0.293451
"Aberdeen",2001,"RCI",0.294209
"Aberdeen",2001,"RCI",0.299923
"Aberdeen",2001,"RCI",0.307673
"Aberdeen",2001,"RCI",0.303611
"Aberdeen",2001,"RCI",0.301147
"Aberdeen",2001,"RCI",0.288616
"Aberdeen",2001,"RCI",0.293354
"Aberdeen",2001,"RCI",0.302305
"Aberdeen",2001,"RCI",0.297937
"Aberdeen",2001,"RCI",0.29439
"Aberdeen",2001,"RCI",0.290965
"Aberdeen",2001,"RCI",0.298667
"Aberdeen",2001,"RCI",0.293794
"Aberdeen",2001,"RCI",0.300746
"Aberdeen",2001,"RCI",0.292505
"Aberdeen",2001,"RCI",0.308884
"Aberdeen",2001,"RCI",0.298712
"Aberdeen",2001,"RCI",0.301828
"Aberdeen",2001,"RCI",0.306258
"Aberdeen",2001,"RCI",0.299156
"Aberdeen",2001,"RCI",0.296898
"Aberdeen",2001,"RCI",0.297969
"Aberdeen",2001,"RCI",0.304205
"Aberdeen",2001,"RCI",0.297383
"Aberdeen",2001,"RCI",0.289132
"Aberdeen",2001,"RCI",0.295076
"Aberdeen",2001,"RCI",0.309249
"Aberdeen",2001,"RCI",0.300464
"Aberdeen",2001,"RCI",0.290275
"Aberdeen",2001,"RCI",0.296059
"Aberdeen",2001,"RCI",0.297798
"Aberdeen",2001,"RCI",0.302269
"Aberdeen",2001,"RCI",0.293744
"Aberdeen",2001,"RCI",0.29301
"Aberdeen",2001,"RCI",0.295729
"Aberdeen",2001,"RCI",0.300111
"Aberdeen",2001,"RCI",0.295199
"Aberdeen",2001,"RCI",0.298133
"Aberdeen",2001,"RCI",0.286417
"Aberdeen",2001,"RCI",0.297072
"Aberdeen",2001,"RCI",0.299689
"Aberdeen",2001,"RCI",0.300288
"Aberdeen",2001,"RCI",0.295268
"Aberdeen",2001,"RCI",0.303966
"Aberdeen",2001,"RCI",0.305282
"Aberdeen",2001,"RCI",0.30356
"Aberdeen",2001,"RCI",0.296681
"Aberdeen",2001,"RCI",0.30091
"Aberdeen",2001,"RCI",0.311311
"Aberdeen",2001,"RCI",0.290515
"Aberdeen",2001,"RCI",0.289743
"Aberdeen",2001,"RCI",0.302505
"Aberdeen",2001,"RCI",0.302029
"Aberdeen",2001,"RCI",0.296463
"Aberdeen",2001,"RCI",0.295458
"Aberdeen",2001,"RCI",0.297948
"Aberdeen",2001,"RCI",0.303081
"Aberdeen",2001,"RCI",0.300856
"Aberdeen",2001,"RCI",0.307556
"Aberdeen",2001,"RCI",0.30338
"Aberdeen",2001,"RCI",0.304868
"Aberdeen",2001,"RCI",0.302436
"Aberdeen",2001,"RCI",0.291615
"Aberdeen",2001,"RCI",0.306576
"Aberdeen",2001,"RCI",0.295006
"Aberdeen",2001,"RCI",0.30156
"Aberdeen",2001,"RCI",0.305026
"Aberdeen",2001,"RCI",0.304241
"Aberdeen",2001,"RCI",0.311623
"Aberdeen",2001,"RCI",0.310528
"Aberdeen",2001,"RCI",0.301873
"Aberdeen",2001,"RCI",0.302729
"Aberdeen",2001,"RCI",0.30019
"Aberdeen",2001,"RCI",0.295293
"Aberdeen",2001,"RCI",0.29277
"Aberdeen",2001,"RCI",0.282615
"Aberdeen",2001,"RCI",0.285666
"Aberdeen",2001,"RCI",0.289314
"Aberdeen",2001,"RCI",0.309642
"Aberdeen",2001,"RCI",0.318357
"Aberdeen",2001,"RCI",0.302785
"Aberdeen",2001,"RCI",0.301344
"Aberdeen",2001,"RCI",0.303285
"Aberdeen",2001,"RCI",0.309525
"Aberdeen",2001,"RCI",0.290475
"Aberdeen",2001,"RCI",0.295401
"Aberdeen",2001,"RCI",0.301243
"Aberdeen",2001,"RCI",0.307695
"Aberdeen",2001,"RCI",0.298331
"Aberdeen",2001,"RCI",0.299551
"Aberdeen",2001,"RCI",0.302245
"Aberdeen",2001,"RCI",0.305991
"Aberdeen",2001,"RCI",0.301426
"Aberdeen",2001,"RCI",0.298302
"Aberdeen",2001,"RCI",0.300362
"Aberdeen",2001,"RCI",0.308257
"Aberdeen",2001,"RCI",0.306454
"Aberdeen",2001,"RCI",0.308457
"Aberdeen",2001,"RCI",0.305243
"Aberdeen",2001,"RCI",0.301504
"Aberdeen",2001,"RCI",0.299613
"Aberdeen",2001,"RCI",0.300734
"Aberdeen",2001,"RCI",0.291787
"Aberdeen",2001,"RCI",0.301789
"Aberdeen",2001,"RCI",0.30338
"Aberdeen",2001,"RCI",0.304234
"Aberdeen",2001,"RCI",0.299946
"Aberdeen",2001,"RCI",0.304324
"Aberdeen",2001,"RCI",0.315247
"Aberdeen",2001,"RCI",0.30151
"Aberdeen",2001,"RCI",0.297154
"Aberdeen",2001,"RCI",0.290931
"Aberdeen",2001,"RCI",0.306842
"Aberdeen",2001,"RCI",0.303125
"Aberdeen",2001,"RCI",0.308979
"Aberdeen",2001,"RCI",0.312181
"Aberdeen",2001,"RCI",0.301819
"Aberdeen",2001,"RCI",0.306982
"Aberdeen",2001,"RCI",0.300104
"Aberdeen",2001,"RCI",0.290273
"Aberdeen",2001,"RCI",0.298009
"Aberdeen",2001,"RCI",0.298899
"Aberdeen",2001,"RCI",0.298112
"Aberdeen",2001,"RCI",0.29408
"Aberdeen",2001,"RCI",0.300456
"Aberdeen",2001,"RCI",0.297055
"Aberdeen",2001,"RCI",0.298639
"Aberdeen",2001,"RCI",0.294682
"Aberdeen",2001,"RCI",0.299809
"Aberdeen",2001,"RCI",0.296651
"Aberdeen",2001,"RCI",0.29354
"Aberdeen",2001,"RCI",0.300737
"Aberdeen",2001,"RCI",0.300628
"Aberdeen",2001,"RCI",0.303925
"Aberdeen",2001,"RCI",0.300042
"Aberdeen",2001,"RCI",0.292852
"Aberdeen",2001,"RCI",0.297246
"Aberdeen",2001,"RCI",0.292729
"Aberdeen",2001,"RCI",0.29897
"Aberdeen",2001,"RCI",0.294654
"Aberdeen",2001,"RCI",0.308318
"Aberdeen",2001,"RCI",0.296049
"Aberdeen",2001,"RCI",0.296542
"Aberdeen",2001,"RCI",0.298266
"Aberdeen",2001,"RCI",0.296771
"Aberdeen",2001,"RCI",0.299672
"Aberdeen",2001,"RCI",0.296734
"Aberdeen",2001,"RCI",0.304254
"Aberdeen",2001,"RCI",0.295458
"Aberdeen",2001,"RCI",0.297541
"Aberdeen",2001,"RCI",0.30559
"Aberdeen",2001,"RCI",0.295547
"Aberdeen",2001,"RCI",0.313153
"Aberdeen",2001,"RCI",0.302462
"Aberdeen",2001,"RCI",0.301214
"Aberdeen",2001,"RCI",0.295462
"Aberdeen",2001,"RCI",0.295991
"Aberdeen",2001,"RCI",0.302845
"Aberdeen",2001,"RCI",0.298442
"Aberdeen",2001,"RCI",0.297511
"Aberdeen",2001,"RCI",0.299745
"Aberdeen",2001,"RCI",0.300529
"Aberdeen",2001,"RCI",0.297476
"Aberdeen",2001,"RCI",0.289883
"Aberdeen",2001,"RCI",0.305287
"Aberdeen",2001,"RCI",0.29584
"Aberdeen",2001,"RCI",0.297045
"Aberdeen",2001,"RCI",0.302578
"Aberdeen",2001,"RCI",0.294882
"Aberdeen",2001,"RCI",0.299017
"Aberdeen",2001,"RCI",0.297277
"Aberdeen",2001,"RCI",0.31507
"Aberdeen",2001,"RCI",0.297153
"Aberdeen",2001,"RCI",0.304064
