"city","year","type","value"
"Edinburgh","2001","RCI",0.140144
"Edinburgh","2001","RCI",0.138681
"Edinburgh","2001","RCI",0.136327
"Edinburgh","2001","RCI",0.136152
"Edinburgh","2001","RCI",0.137479
"Edinburgh","2001","RCI",0.139704
"Edinburgh","2001","RCI",0.134231
"Edinburgh","2001","RCI",0.140212
"Edinburgh","2001","RCI",0.13047
"Edinburgh","2001","RCI",0.136525
"Edinburgh","2001","RCI",0.144753
"Edinburgh","2001","RCI",0.132399
"Edinburgh","2001","RCI",0.134037
"Edinburgh","2001","RCI",0.134321
"Edinburgh","2001","RCI",0.140277
"Edinburgh","2001","RCI",0.133437
"Edinburgh","2001","RCI",0.136551
"Edinburgh","2001","RCI",0.141068
"Edinburgh","2001","RCI",0.137803
"Edinburgh","2001","RCI",0.130291
"Edinburgh","2001","RCI",0.132217
"Edinburgh","2001","RCI",0.13509
"Edinburgh","2001","RCI",0.136427
"Edinburgh","2001","RCI",0.134937
"Edinburgh","2001","RCI",0.137771
"Edinburgh","2001","RCI",0.132503
"Edinburgh","2001","RCI",0.1316
"Edinburgh","2001","RCI",0.133715
"Edinburgh","2001","RCI",0.135718
"Edinburgh","2001","RCI",0.138333
"Edinburgh","2001","RCI",0.13444
"Edinburgh","2001","RCI",0.139931
"Edinburgh","2001","RCI",0.131089
"Edinburgh","2001","RCI",0.131637
"Edinburgh","2001","RCI",0.1398
"Edinburgh","2001","RCI",0.134935
"Edinburgh","2001","RCI",0.135819
"Edinburgh","2001","RCI",0.135692
"Edinburgh","2001","RCI",0.134705
"Edinburgh","2001","RCI",0.134586
"Edinburgh","2001","RCI",0.137127
"Edinburgh","2001","RCI",0.130909
"Edinburgh","2001","RCI",0.142305
"Edinburgh","2001","RCI",0.137032
"Edinburgh","2001","RCI",0.134389
"Edinburgh","2001","RCI",0.13592
"Edinburgh","2001","RCI",0.147212
"Edinburgh","2001","RCI",0.138301
"Edinburgh","2001","RCI",0.136174
"Edinburgh","2001","RCI",0.144965
"Edinburgh","2001","RCI",0.139174
"Edinburgh","2001","RCI",0.139974
"Edinburgh","2001","RCI",0.138315
"Edinburgh","2001","RCI",0.132595
"Edinburgh","2001","RCI",0.136458
"Edinburgh","2001","RCI",0.134705
"Edinburgh","2001","RCI",0.136712
"Edinburgh","2001","RCI",0.134238
"Edinburgh","2001","RCI",0.133283
"Edinburgh","2001","RCI",0.134259
"Edinburgh","2001","RCI",0.13681
"Edinburgh","2001","RCI",0.137027
"Edinburgh","2001","RCI",0.132816
"Edinburgh","2001","RCI",0.139356
"Edinburgh","2001","RCI",0.133777
"Edinburgh","2001","RCI",0.132752
"Edinburgh","2001","RCI",0.135132
"Edinburgh","2001","RCI",0.140044
"Edinburgh","2001","RCI",0.137744
"Edinburgh","2001","RCI",0.132441
"Edinburgh","2001","RCI",0.135058
"Edinburgh","2001","RCI",0.137487
"Edinburgh","2001","RCI",0.128172
"Edinburgh","2001","RCI",0.136455
"Edinburgh","2001","RCI",0.127276
"Edinburgh","2001","RCI",0.135749
"Edinburgh","2001","RCI",0.134265
"Edinburgh","2001","RCI",0.133433
"Edinburgh","2001","RCI",0.137297
"Edinburgh","2001","RCI",0.136919
"Edinburgh","2001","RCI",0.143987
"Edinburgh","2001","RCI",0.140469
"Edinburgh","2001","RCI",0.139436
"Edinburgh","2001","RCI",0.139118
"Edinburgh","2001","RCI",0.137663
"Edinburgh","2001","RCI",0.140126
"Edinburgh","2001","RCI",0.13611
"Edinburgh","2001","RCI",0.138557
"Edinburgh","2001","RCI",0.131148
"Edinburgh","2001","RCI",0.130255
"Edinburgh","2001","RCI",0.138965
"Edinburgh","2001","RCI",0.139895
"Edinburgh","2001","RCI",0.1338
"Edinburgh","2001","RCI",0.13158
"Edinburgh","2001","RCI",0.132272
"Edinburgh","2001","RCI",0.137299
"Edinburgh","2001","RCI",0.135156
"Edinburgh","2001","RCI",0.136034
"Edinburgh","2001","RCI",0.137892
"Edinburgh","2001","RCI",0.139794
"Edinburgh","2001","RCI",0.13524
"Edinburgh","2001","RCI",0.134052
"Edinburgh","2001","RCI",0.134835
"Edinburgh","2001","RCI",0.142643
"Edinburgh","2001","RCI",0.132996
"Edinburgh","2001","RCI",0.13514
"Edinburgh","2001","RCI",0.135208
"Edinburgh","2001","RCI",0.135776
"Edinburgh","2001","RCI",0.13389
"Edinburgh","2001","RCI",0.136077
"Edinburgh","2001","RCI",0.134917
"Edinburgh","2001","RCI",0.135614
"Edinburgh","2001","RCI",0.134397
"Edinburgh","2001","RCI",0.140573
"Edinburgh","2001","RCI",0.136602
"Edinburgh","2001","RCI",0.140167
"Edinburgh","2001","RCI",0.136729
"Edinburgh","2001","RCI",0.13439
"Edinburgh","2001","RCI",0.133316
"Edinburgh","2001","RCI",0.136099
"Edinburgh","2001","RCI",0.133459
"Edinburgh","2001","RCI",0.131568
"Edinburgh","2001","RCI",0.140743
"Edinburgh","2001","RCI",0.137153
"Edinburgh","2001","RCI",0.140061
"Edinburgh","2001","RCI",0.13305
"Edinburgh","2001","RCI",0.131579
"Edinburgh","2001","RCI",0.1379
"Edinburgh","2001","RCI",0.139996
"Edinburgh","2001","RCI",0.138128
"Edinburgh","2001","RCI",0.136793
"Edinburgh","2001","RCI",0.1435
"Edinburgh","2001","RCI",0.139263
"Edinburgh","2001","RCI",0.138067
"Edinburgh","2001","RCI",0.13753
"Edinburgh","2001","RCI",0.136205
"Edinburgh","2001","RCI",0.137689
"Edinburgh","2001","RCI",0.141416
"Edinburgh","2001","RCI",0.130146
"Edinburgh","2001","RCI",0.136781
"Edinburgh","2001","RCI",0.131136
"Edinburgh","2001","RCI",0.130234
"Edinburgh","2001","RCI",0.137204
"Edinburgh","2001","RCI",0.139438
"Edinburgh","2001","RCI",0.136403
"Edinburgh","2001","RCI",0.140765
"Edinburgh","2001","RCI",0.141337
"Edinburgh","2001","RCI",0.136742
"Edinburgh","2001","RCI",0.138833
"Edinburgh","2001","RCI",0.13626
"Edinburgh","2001","RCI",0.136146
"Edinburgh","2001","RCI",0.133845
"Edinburgh","2001","RCI",0.137451
"Edinburgh","2001","RCI",0.134342
"Edinburgh","2001","RCI",0.140603
"Edinburgh","2001","RCI",0.142976
"Edinburgh","2001","RCI",0.144841
"Edinburgh","2001","RCI",0.138634
"Edinburgh","2001","RCI",0.137019
"Edinburgh","2001","RCI",0.141385
"Edinburgh","2001","RCI",0.135236
"Edinburgh","2001","RCI",0.13884
"Edinburgh","2001","RCI",0.142211
"Edinburgh","2001","RCI",0.138008
"Edinburgh","2001","RCI",0.137324
"Edinburgh","2001","RCI",0.139253
"Edinburgh","2001","RCI",0.137318
"Edinburgh","2001","RCI",0.14118
"Edinburgh","2001","RCI",0.13518
"Edinburgh","2001","RCI",0.137659
"Edinburgh","2001","RCI",0.136092
"Edinburgh","2001","RCI",0.136855
"Edinburgh","2001","RCI",0.134038
"Edinburgh","2001","RCI",0.139944
"Edinburgh","2001","RCI",0.139415
"Edinburgh","2001","RCI",0.136799
"Edinburgh","2001","RCI",0.133625
"Edinburgh","2001","RCI",0.136106
"Edinburgh","2001","RCI",0.138173
